title,price,in_stocks,sku,category,description,product_image_link,additional_info,product_link,scrape_ts
Sahara Leggings,£75.00,,WP05,Erin Recommends|Clothing,"Contrast colors, full-length leggings, and opaque, high-stretch fabric define the Sahara. Flat-locked seams and quick-drying wicking properties prevent chafing. A deep elasticated waistband and carefully positioned seamlines create a flattering silhouette.
• Pinstripe legging with rouched ankles.• Secret pocket at waistband.• Flat seams for comfort.• Shaped fit with low rise.• 4-way stretch, moisture-wicking material.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp05-gray_main.jpg,"{'Size': '28, 29', 'Color': 'Blue, Gray, Red'}",https://gopher1.extrkt.com/?product=sahara-leggings,2024-02-04 20:00:26
Savvy Shoulder Tote,£24.00,100 in stock,24-WB05,Erin Recommends,"Powerwalking to the gym or strolling to the local coffeehouse, the Savvy Shoulder Tote lets you stash your essentials in sporty style! A top-loading compartment provides quick and easy access to larger items, while zippered pockets on the front and side hold cash, credit cards and phone.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb05-red-0.jpg,"{'Activity': 'Gym, Yoga', 'Pattern': 'Solid', 'Material': 'Nylon, Polyester, Rayon', 'Strap': 'Adjustable, Cross Body, Shoulder, Single', 'Style': 'Exercise, Tote'}",https://gopher1.extrkt.com/?product=savvy-shoulder-tote,2024-02-04 20:00:28
Selene Yoga Hoodie,£42.00,,WH05,Hoodies & Sweatshirts,"The Selene Yoga Hoodie gets you to and from the studio in semi form-fitted comfort. Snug, sleek contours add fashion to function in this free-moving yoga warm up sweatshirt.
• Ivory heather full zip 3/4 sleeve hoodie.• Zip pocket at arm for convenient storage.• 24.0″ body length.• 89% Polyester / 11% Spandex.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wh05-white_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Orange, Purple, White'}",https://gopher1.extrkt.com/?product=selene-yoga-hoodie,2024-02-04 20:00:30
Sinbad Fitness Tank,£29.00,,MT09,Tanks,"Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.
• Teal polyester tank.• Premium fit tank top.• Ultra lightweight.• Naturally odor-resistant.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt09-blue_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Blue'}",https://gopher1.extrkt.com/?product=sinbad-fitness-tank,2024-02-04 20:00:33
Sol Active Short,£32.00,,MSH10,New Luma Yoga Collection|Clothing,"You’ll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.
• Light blue jersey shorts with mesh detail.• 87% Spandex 13% Lycra.• Machine wash cold, tumble dry low.• Superior performance fabric.• Flat-lock seams.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh10-blue_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Blue, Green, Purple'}",https://gopher1.extrkt.com/?product=sol-active-short,2024-02-04 20:00:37
Sparta Gym Tank,£29.00,,MT08,Tanks,"The high performance Sparta Gym Tank is made with thin, light, merino wool and aims to be the perfect base layer or balmy weather running and fitness top.
• Green polyester tank.• Ultra lightweight.• Naturally odor-resistant.• Close-to-body athletic fit.• Chafe-resistant flatlock seams.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt08-green_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Green'}",https://gopher1.extrkt.com/?product=sparta-gym-tank,2024-02-04 20:00:40
Sprite Foam Roller,£19.00,100 in stock,24-WG088,Fitness Equipment,"It hurts so good to use the Sprite Foam Roller on achy, tired muscles for myofascial massage therapy. Or you can add this fundamental piece to your Pilates and yoga accouterment, or apply towards core stability, strengthening and balance exercise.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-foam-roller.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Unisex', 'Material': 'Foam'}",https://gopher1.extrkt.com/?product=sprite-foam-roller,2024-02-04 20:00:44
Sprite Foam Yoga Brick,£5.00,100 in stock,24-WG084,Fitness Equipment,"Our top-selling yoga prop, the 4-inch, high-quality Sprite Foam Yoga Brick is popular among yoga novices and studio professionals alike. An essential yoga accessory, the yoga brick is a critical tool for finding balance and alignment in many common yoga poses. Choose from 5 color options.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-yoga-brick.jpg,"{'Activity': 'Yoga, Recreation, Sports, Gym', 'Gender': 'Men, Women, Unisex', 'Material': 'Foam'}",https://gopher1.extrkt.com/?product=sprite-foam-yoga-brick,2024-02-04 20:00:45
Sprite Stasis Ball 55 cm,£23.00,100 in stock,24-WG081-gray,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-gray.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '55 cm', 'Color': 'Gray'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-55-cm,2024-02-04 20:00:49
Sprite Stasis Ball 55 cm,£23.00,100 in stock,24-WG081-pink,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-pink.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '55 cm', 'Color': 'Red'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-55-cm-2,2024-02-04 20:00:50
Sprite Stasis Ball 55 cm,£23.00,100 in stock,24-WG081-blue,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '55 cm', 'Color': 'Blue'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-55-cm-3,2024-02-04 20:00:54
Sprite Stasis Ball 65 cm,£27.00,100 in stock,24-WG082-gray,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-gray.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '65 cm', 'Color': 'Gray'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-65-cm,2024-02-04 20:00:56
Sprite Stasis Ball 65 cm,£27.00,100 in stock,24-WG082-pink,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-pink.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '65 cm', 'Color': 'Red'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-65-cm-2,2024-02-04 20:01:00
Sprite Stasis Ball 65 cm,£27.00,100 in stock,24-WG082-blue,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '65 cm', 'Color': 'Blue'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-65-cm-3,2024-02-04 20:01:03
Sprite Stasis Ball 75 cm,£32.00,100 in stock,24-WG083-gray,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-gray.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '75 cm', 'Color': 'Gray'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm,2024-02-04 20:01:05
Sprite Stasis Ball 75 cm,£32.00,100 in stock,24-WG083-pink,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball-pink.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '75 cm', 'Color': 'Red'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm-2,2024-02-04 20:01:09
Sprite Stasis Ball 75 cm,£32.00,100 in stock,24-WG083-blue,Fitness Equipment,"The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it’s a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-stability-ball.jpg,"{'Activity': 'Yoga, Gym', 'Gender': 'Men, Women, Boys, Girls, Unisex', 'Material': 'Plastic', 'Size': '75 cm', 'Color': 'Blue'}",https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm-3,2024-02-04 20:01:12
Sprite Yoga Strap 10 foot,£21.00,100 in stock,24-WG087,Fitness Equipment,"The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap’s 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-yoga-strap.jpg,"{'Activity': 'Yoga', 'Gender': 'Men, Women, Unisex', 'Material': 'Canvas, Plastic', 'Size': '10 foot'}",https://gopher1.extrkt.com/?product=sprite-yoga-strap-10-foot,2024-02-04 20:01:14
Sprite Yoga Strap 6 foot,£14.00,100 in stock,24-WG085,Fitness Equipment,"The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap’s 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-yoga-strap.jpg,"{'Activity': 'Yoga', 'Gender': 'Men, Women, Unisex', 'Material': 'Canvas, Plastic', 'Size': '6 foot'}",https://gopher1.extrkt.com/?product=sprite-yoga-strap-6-foot,2024-02-04 20:01:15
Sprite Yoga Strap 8 foot,£17.00,100 in stock,24-WG086,Fitness Equipment,"The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap’s 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/luma-yoga-strap.jpg,"{'Activity': 'Yoga', 'Gender': 'Men, Women, Unisex', 'Material': 'Canvas, Plastic', 'Size': '8 foot'}",https://gopher1.extrkt.com/?product=sprite-yoga-strap-8-foot,2024-02-04 20:01:17
Stark Fundamental Hoodie,£42.00,,MH06,Hoodies & Sweatshirts,"You don’t need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won’t let you overheat.
• Navy specked full zip hoodie.• Ribbed cuffs, banded waist.• Side pockets.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh06-blue_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Black, Blue, Purple'}",https://gopher1.extrkt.com/?product=stark-fundamental-hoodie,2024-02-04 20:01:18
Stellar Solar Jacket,£75.00,,WJ01,Erin Recommends|Clothing,"Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It’s loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.
• Loose fit.• Reflectivity.• Flat seams.• Machine wash/dry.• Deep pink jacket with front panel rouching",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wj01-red_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Blue, Red, Yellow'}",https://gopher1.extrkt.com/?product=stellar-solar-jacket,2024-02-04 20:01:20
Strike Endurance Tee,£39.00,,MS08,Tees,"While grit and purpose keep you going, it helps to have a little extra comfort, too. Our Strike Long-Sleeve Endurance Tee helps ensures a photo-ready finish with advanced sweat-wicking technology for a cool, dry feel.
• Loose fit.• Ribbed cuffs/collar.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/ms08-black_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Black, Blue, Red'}",https://gopher1.extrkt.com/?product=strike-endurance-tee,2024-02-04 20:01:24
Strive Shoulder Pack,£32.00,100 in stock,24-MB04,Erin Recommends,"Convenience is next to nothing when your day is crammed with action. So whether you’re heading to class, gym, or the unbeaten path, make sure you’ve got your Strive Shoulder Pack stuffed with all your essentials, and extras as well.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mb04-black-0.jpg,"{'Activity': 'Gym, Trail, Urban, Hiking', 'Pattern': 'Solid', 'Material': 'Canvas, Cotton, Mesh, Polyester', 'Strap': 'Adjustable, Cross Body, Padded, Shoulder, Single', 'Style': 'Messenger, Exercise, Tote'}",https://gopher1.extrkt.com/?product=strive-shoulder-pack,2024-02-04 20:01:26
Summit Watch,£54.00,100 in stock,24-MG03,New Luma Yoga Collection,"Trek high and low in the attractive Summit Watch, which features a digital LED display with time and date, stopwatch, lap counter, and 3-second backlight. It can also calculate the number of steps taken and calories burned.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mg03-br-0.jpg,"{'Activity': 'Recreation, Athletic, Sports, Outdoor, Gym', 'Gender': 'Men, Women, Unisex', 'Material': 'Metal, Plastic, Silicone'}",https://gopher1.extrkt.com/?product=summit-watch,2024-02-04 20:01:28
Supernova Sport Pant,£45.00,,MP04,Pants|Clothing,"Turn the corner and open it up — your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech™ fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.
• Dark heather gray straight leg cotton pants.• Relaxed fit.• Internal drawstring.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp04-gray_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Black, Gray, Green'}",https://gopher1.extrkt.com/?product=supernova-sport-pant,2024-02-04 20:01:30
Sybil Running Short,£44.00,,WSH08,Performance Fabrics|Clothing,"Fortunately, it’s okay to look cute while you’re working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.
• Blue running shorts with green waist.• Drawstring-adjustable waist.• 4″ inseam. Machine wash/line dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wsh08-purple_main.jpg,"{'Size': '28, 29, 30, 31, 32', 'Color': 'Purple'}",https://gopher1.extrkt.com/?product=sybil-running-short,2024-02-04 20:01:32
Sylvia Capri,£42.00,,WP11,Pants|Clothing,"Enjoy a sleek, slendering look in new Silvia Capri. Its engineer-designed support fabric feels great and gives the illusion of a slimmer fit.
• Green striped capri.• Strategic side seam• Comfort gusset with lining.• Flat seaming.• Wide waistband.• Moisture wicking.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp11-green_main.jpg,"{'Size': '28, 29', 'Color': 'Blue, Green, Red'}",https://gopher1.extrkt.com/?product=sylvia-capri,2024-02-04 20:01:35
Taurus Elements Shell,£65.00,,MJ09,Jackets,"What’s a little rain or snow when you’re inside the Taurus Elements Shell? This specially engineered Cocona® jacket lets you enjoy the great outdoors and brave the elements, thanks to the all-waterproof, breathable exterior.
• Yellow 1/4 zip pullover.• Two chest pockets.• Standard fit.• Waterproof, breathable, seam sealed.• Cocona® performance fabric.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mj09-yellow_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Blue, White, Yellow'}",https://gopher1.extrkt.com/?product=taurus-elements-shell,2024-02-04 20:01:38
test product,£25.00,,test-product,Uncategorized,some description,,{},https://gopher1.extrkt.com/?product=test-product,2024-02-04 20:01:42
Teton Pullover Hoodie,£70.00,,MH02,Hoodies & Sweatshirts,"This Teton Pullover Hoodie gives you more than laid-back style. It’s equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.
• Black pullover hoodie.• Soft, brushed interior.• Front hand pockets.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mh02-black_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Black, Purple, Red'}",https://gopher1.extrkt.com/?product=teton-pullover-hoodie,2024-02-04 20:01:44
Thorpe Track Pant,£68.00,,MP07,New Luma Yoga Collection|Clothing,"Thirty degree temps are chilly for most, except when you’re in Thorpe Track Pants. These top-of-the-line track bottoms are made from fast-drying, weather-resistant fabric with an internal breathable layer of mesh nylon to wick away moisture.
• Moisture transfer properties.• 7% stretch.• Reflective safety trim.• Elastic drawcord waist.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp07-blue_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Black, Blue, Purple'}",https://gopher1.extrkt.com/?product=thorpe-track-pant,2024-02-04 20:01:46
Tiberius Gym Tank,£18.00,,MT10,Tanks,"Whether you’re classy or just sweaty, the Tiberius Gym Tank helps you look good while you’re at it. What’s more, its moisture-wicking, quick-drying, anti-microbial and anti-odor construction help ensure you’re welcome back to the gym.
• Yellow scoop neck cotton tank.• Comfortable, relaxed fit.• 55% Hemp / 45% Organic Cotton.• Pesticide- and herbicide-free hemp.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt10-yellow_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Yellow'}",https://gopher1.extrkt.com/?product=tiberius-gym-tank,2024-02-04 20:01:50
Tiffany Fitness Tee,£28.00,,WS09,Eco Friendly|Clothing,"You’ll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.
• Teal soft scoop neck tee.• Contrast stitching pattern.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/ws09-blue_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Blue, Red, White'}",https://gopher1.extrkt.com/?product=tiffany-fitness-tee,2024-02-04 20:01:53
Torque Power Short,£32.50,,MSH04,Shorts,"Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You’ll stay cool, dry and energized miles later.
• Light gray shorts.• Fitted design.• Elastic waistband.• Flat-seam construction.• 7″ inseam.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh04-gray_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Gray, Purple, Yellow'}",https://gopher1.extrkt.com/?product=torque-power-short,2024-02-04 20:01:55
Tristan Endurance Tank,£29.00,,MT02,Tanks,"Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it’s designed to keep you completely cool and dry on the long haul.
• White performance tank.• Stylish contrast stitching.• Relaxed fit.• Ribbed crew neckline.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt02-white_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Gray, Red, White'}",https://gopher1.extrkt.com/?product=tristan-endurance-tank,2024-02-04 20:01:57
Troy Yoga Short,£24.00,,MSH09,Performance Fabrics|Clothing,"The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech™ wicking liner is also bacteria resistant.
• Navy polyester pinstripe shorts.• Woven fabric with moderate stretch.• 62% cotton/34% nylon/4% spandex.• LumaTech™ lining.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh09-blue_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Black, Blue, Green'}",https://gopher1.extrkt.com/?product=troy-yoga-short,2024-02-04 20:02:01
Typhon Performance Fleece-lined Jacket,£60.00,,MJ11,Jackets,"Ironmen and couch warriors both reach for the Typhon Performance Fleece-lined Jacket. After all, no man can resist ultra-soft microfleece lining. Flatlock seams make it ideal for wearing over everything from tanks and tees to high-tech base layers.
• Black full-zip flight jacket.• Cocona® wicking fiber.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mj11-black_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Black, Green, Red'}",https://gopher1.extrkt.com/?product=typhon-performance-fleece-lined-jacket,2024-02-04 20:02:02
Viktor LumaTech™ Pant,£46.00,,MP02,Performance Fabrics|Clothing,"You’ll love the new Viktor LumaTech™ Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.
• Dark gray polyester/spandex straight leg pants.• Elastic waistband and internal drawstring.• Relaxed fit.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp02-gray_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Blue, Gray, Red'}",https://gopher1.extrkt.com/?product=viktor-lumatech-pant,2024-02-04 20:02:06
Voyage Yoga Bag,£32.00,100 in stock,24-WB01,Bags,"Everything you need for a trip to the gym will fit inside this surprisingly spacious Voyage Yoga Bag. Stock it with a water bottle, change of clothes, pair of shoes, and even a few beauty products. Fits inside a locker and zips shut for security.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb01-black-0.jpg,"{'Activity': 'Gym, Yoga', 'Pattern': 'Solid', 'Material': 'Nylon, Polyester', 'Strap': 'Double, Shoulder', 'Style': 'Exercise, Tote'}",https://gopher1.extrkt.com/?product=voyage-yoga-bag,2024-02-04 20:02:09
Vulcan Weightlifting Tank,£28.00,,MT06,Tanks,"The Olympic styled Vulcan Weightlifting Tank features polyester stretch and flex. Hit the rack in sleeveless style and unleash your personal best. This tank is designed to max performance, comfort and range of motion.
• Black polyester spandex tank.• 100% polyester.• Freedom of movement.• No-chafe seams.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt06-black_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Black'}",https://gopher1.extrkt.com/?product=vulcan-weightlifting-tank,2024-02-04 20:02:12
Wayfarer Messenger Bag,£45.00,100 in stock,24-MB05,New Luma Yoga Collection,"Perfect for class, work or the gym, the Wayfarer Messenger Bag is packed with pockets. The dual-buckle flap closure reveals an organizational panel, and the roomy main compartment has spaces for your laptop and a change of clothes. An adjustable shoulder strap and easy-grip handle promise easy carrying.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mb05-black-0.jpg,"{'Activity': 'Gym, Overnight, Travel', 'Pattern': 'Solid', 'Material': 'Nylon, Polyester', 'Strap': 'Adjustable, Detachable, Double, Padded, Shoulder', 'Style': 'Messenger, Laptop'}",https://gopher1.extrkt.com/?product=wayfarer-messenger-bag,2024-02-04 20:02:13
Zeppelin Yoga Pant,£82.00,,MP08,New Luma Yoga Collection|Clothing,"Climb every mountain, or hold every pose, in the all-purpose Zepellin Yoga Pant. With its thin fleece interior and smooth layer-friendly surface, you’ll get all the comfort and versatility you need.
• Smooth exterior for easy over-layering.• Brushed fleece interior insulates and wicks.• No-roll elastic waistband with inner drawstring.• Chafe-resistant flatlock seams.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/mp08-green_main.jpg,"{'Size': '32, 33, 34, 36', 'Color': 'Blue, Green, Red'}",https://gopher1.extrkt.com/?product=zeppelin-yoga-pant,2024-02-04 20:02:15
Zing Jump Rope,£12.00,100 in stock,24-UG04,Fitness Equipment,"One of the world’s simplest and most portable exercise devices, a jump rope enables endless variations and fitness output. The Zing Jump Rope goes anywhere and can be used any time. It is adjustable in length and has contoured foam handles for a great grip.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/ug04-bk-0.jpg,"{'Activity': 'Gym', 'Gender': 'Men, Women, Unisex', 'Material': 'Leather, Plastic'}",https://gopher1.extrkt.com/?product=zing-jump-rope,2024-02-04 20:02:18
Zoe Tank,£29.00,,WT02,Bras & Tanks,"The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.
• Salmon heather tank top.• 1″ elastic band on inner bra.• Mesh lining on shelf bra for support.• Soft, breathable fabric.• Dry wick fabric to stay cool and dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/wt02-orange_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Green, Orange, Yellow'}",https://gopher1.extrkt.com/?product=zoe-tank,2024-02-04 20:02:20
Zoltan Gym Tee,£29.00,,MS06,Tees,"This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable, while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.
• Relaxed fit.• Crew neckline.• Machine wash/dry.",https://gopher1.extrkt.com/wp-content/uploads/2023/11/ms06-blue_main.jpg,"{'Size': 'XS, S, M, L, XL', 'Color': 'Blue, Green, Yellow'}",https://gopher1.extrkt.com/?product=zoltan-gym-tee,2024-02-04 20:02:23
